Date,Close_SPY,Close_GLD,Close_TLT,Close_^VIX,Close_CL
2009-11-23,110.82,114.290001,95.0,21.16,77.56
2009-11-24,110.989998,114.730003,95.599998,20.469999,76.02
2009-11-25,111.379997,116.620003,96.040001,20.48,77.96
2009-11-27,109.57,115.059998,96.400002,24.74,76.05
2009-11-30,109.940002,115.639999,96.629997,24.51,77.28
2009-12-01,111.300003,117.379997,95.25,21.92,78.37
2009-12-02,111.25,119.18,95.330002,21.120001,76.6
2009-12-03,110.379997,118.699997,94.339996,22.459999,76.46
2009-12-04,111.010002,113.75,93.339996,21.25,75.47
2009-12-07,110.839996,113.110001,93.459999,22.1,73.93
2009-12-08,109.610001,110.949997,93.599998,23.690001,72.62
2009-12-09,110.019997,110.839996,93.169998,22.66,70.67
2009-12-10,110.639999,110.82,92.099998,22.32,70.54
2009-12-11,111.110001,109.32,92.089996,21.59,69.87
2009-12-14,111.870003,110.239998,92.199997,21.15,69.51
2009-12-15,111.349998,110.209999,91.790001,21.49,70.69
2009-12-16,111.519997,111.589996,91.68,20.540001,72.66
2009-12-17,110.18,107.339996,93.190002,22.51,72.65
2009-12-18,110.209999,108.949997,92.790001,21.68,73.36
2009-12-21,111.330002,106.949997,91.139999,20.49,72.47
2009-12-22,111.730003,106.169998,90.629997,19.540001,74.4
2009-12-23,111.949997,106.550003,90.650002,19.709999,76.67
2009-12-24,112.480003,108.360001,89.709999,19.469999,78.05
2009-12-28,112.720001,108.550003,89.459999,19.93,78.77
2009-12-29,112.559998,107.470001,89.730003,20.01,78.87
2009-12-30,112.519997,106.93,90.32,19.959999,79.28
2009-12-31,111.440002,107.309998,89.889999,21.68,79.36
2010-01-04,113.330002,109.800003,89.809998,20.040001,81.51
2010-01-05,113.629997,109.699997,90.389999,19.35,81.77
2010-01-06,113.709999,111.510002,89.18,19.16,83.18
2010-01-07,114.190002,110.82,89.330002,19.059999,82.66
2010-01-08,114.57,111.370003,89.290001,18.129999,82.75
2010-01-11,114.730003,112.849998,88.800003,17.549999,82.52
2010-01-12,113.660004,110.489998,90.32,18.25,80.79
2010-01-13,114.620003,111.540001,89.269997,17.85,79.65
2010-01-14,114.93,112.029999,90.519997,17.629999,79.39
2010-01-15,113.639999,110.860001,91.080002,17.91,78.0
2010-01-19,115.059998,111.519997,90.82,17.58,79.02
2010-01-20,113.889999,108.940002,91.739998,18.68,77.62
2010-01-21,111.699997,107.370003,92.160004,22.27,76.08
2010-01-22,109.209999,107.169998,92.0,27.309999,74.54
2010-01-25,109.769997,107.480003,91.580002,25.41,75.26
2010-01-26,109.309998,107.559998,91.610001,24.549999,74.71
2010-01-27,109.830002,106.529999,91.559998,23.139999,73.67
2010-01-28,108.57,106.480003,91.510002,23.73,73.64
2010-01-29,107.389999,105.959999,92.309998,24.620001,72.89
2010-02-01,109.059998,108.349998,91.150002,22.59,74.43
2010-02-02,110.379997,109.129997,91.410004,21.48,77.23
2010-02-03,109.830002,108.699997,90.349998,21.6,76.98
2010-02-04,106.440002,104.370003,91.779999,26.08,73.14
2010-02-05,106.660004,104.68,91.980003,26.110001,71.19
2010-02-08,105.889999,104.040001,92.099998,26.51,71.89
2010-02-09,107.220001,105.410004,91.18,26.0,73.75
2010-02-10,107.010002,105.120003,90.309998,25.4,74.52
2010-02-11,108.129997,107.129997,89.82,23.959999,75.28
2010-02-12,108.040001,107.040001,90.190002,22.73,74.13
2010-02-16,109.739998,109.620003,90.360001,22.25,77.01
2010-02-17,110.260002,109.25,89.330002,21.719999,77.33
2010-02-18,110.910004,109.980003,88.970001,20.629999,79.06
2010-02-19,111.139999,109.470001,89.449997,20.02,79.81
2010-02-22,111.160004,109.07,89.080002,19.940001,80.16
2010-02-23,109.809998,107.889999,90.470001,21.370001,78.86
2010-02-24,110.82,107.360001,90.690002,20.27,80.0
2010-02-25,110.669998,108.309998,91.199997,20.1,78.17
2010-02-26,110.739998,109.43,91.669998,19.5,79.66
2010-03-01,111.889999,109.43,91.339996,19.26,78.7
2010-03-02,112.199997,111.019997,91.220001,19.059999,79.68
2010-03-03,112.300003,111.629997,90.989998,18.83,80.87
2010-03-04,112.639999,110.830002,91.470001,18.719999,80.21
2010-03-05,114.25,110.809998,90.269997,17.42,81.5
2010-03-08,114.269997,109.879997,89.800003,17.790001,81.87
2010-03-09,114.459999,109.720001,89.82,17.92,81.49
2010-03-10,114.970001,108.470001,89.589996,18.57,82.09
2010-03-11,115.449997,108.599998,89.919998,18.059999,82.11
2010-03-12,115.459999,107.949997,90.480003,17.58,81.24
2010-03-15,115.489998,108.360001,90.360001,18.0,79.8
2010-03-16,116.410004,110.400002,91.080002,17.690001,81.7
2010-03-17,117.099998,109.589996,91.470001,16.91,82.93
2010-03-18,117.040001,110.339996,91.169998,16.620001,82.2
2010-03-19,115.970001,108.279999,91.260002,16.969999,80.68
2010-03-22,116.589996,107.75,91.360001,16.870001,81.25
2010-03-23,117.410004,108.32,90.93,16.35,81.91
2010-03-24,116.839996,106.300003,89.269997,17.549999,80.61
2010-03-25,116.650002,106.779999,88.699997,18.4,80.53
2010-03-26,116.580002,108.589996,88.949997,17.77,80.0
2010-03-29,117.32,108.75,88.610001,17.59,82.17
2010-03-30,117.400002,107.970001,88.889999,17.129999,82.37
2010-03-31,117.0,108.949997,89.5,17.59,83.76
2010-04-01,117.800003,110.260002,88.949997,17.469999,84.87
2010-04-05,118.760002,110.889999,87.470001,17.02,86.62
2010-04-06,119.040001,111.029999,87.610001,16.23,86.84
2010-04-07,118.360001,112.489998,88.730003,16.620001,85.88
2010-04-08,118.769997,112.650002,88.769997,16.48,85.39
2010-04-09,119.550003,113.639999,88.980003,16.139999,84.92
2010-04-12,119.739998,113.010002,89.449997,15.58,84.34
2010-04-13,119.830002,112.690002,89.739998,16.200001,84.05
2010-04-14,121.190002,113.029999,89.110001,15.59,85.84
2010-04-15,121.290001,113.650002,89.209999,15.89,85.51
2010-04-16,119.360001,111.239998,89.860001,18.360001,83.24
2010-04-19,119.809998,111.150002,89.639999,17.34,81.45
2010-04-20,120.879997,111.459999,89.959999,15.73,83.45
2010-04-21,120.660004,112.309998,90.699997,16.32,83.68
2010-04-22,121.019997,111.839996,90.43,16.469999,83.7
2010-04-23,121.809998,113.190002,90.110001,16.620001,85.12
2010-04-26,121.349998,112.75,90.209999,17.469999,84.2
2010-04-27,118.480003,114.629997,91.480003,22.809999,82.44
2010-04-28,119.379997,114.309998,90.699997,21.08,83.22
2010-04-29,120.860001,114.279999,91.080002,18.440001,85.17
2010-04-30,118.809998,115.360001,92.129997,22.049999,86.15
2010-05-03,120.349998,115.730003,91.690002,20.190001,86.19
2010-05-04,117.519997,114.870003,93.339996,23.84,82.74
2010-05-05,116.82,115.089996,93.889999,24.91,79.97
2010-05-06,112.940002,118.489998,96.790001,32.799999,77.11
2010-05-07,111.260002,118.269997,95.580002,40.950001,75.11
2010-05-10,116.160004,117.57,93.599998,28.84,76.8
2010-05-11,115.830002,120.660004,93.360001,28.32,76.37
2010-05-12,117.449997,121.400002,92.650002,25.52,75.65
2010-05-13,115.989998,120.559998,93.260002,26.68,74.4
2010-05-14,113.889999,120.370003,94.879997,31.24,71.61
2010-05-17,113.949997,119.360001,94.529999,30.84,70.08
2010-05-18,112.400002,119.489998,95.980003,33.549999,69.41
2010-05-19,111.760002,116.629997,96.300003,35.32,69.87
2010-05-20,107.540001,115.839996,98.330002,45.790001,68.01
2010-05-21,109.110001,115.220001,98.43,40.099998,70.04
2010-05-24,107.709999,116.839996,98.089996,38.32,70.21
2010-05-25,107.82,117.360001,98.57,34.610001,68.75
2010-05-26,107.169998,118.470001,98.290001,35.02,71.51
2010-05-27,110.760002,118.690002,96.059998,29.68,74.55
2010-05-28,109.370003,118.879997,96.5,32.07,73.97
2010-06-01,107.529999,119.910004,96.849998,35.540001,72.58
2010-06-02,110.330002,119.779999,95.93,30.17,72.86
2010-06-03,110.709999,117.959999,95.230003,29.459999,74.61
2010-06-04,106.82,119.190002,97.790001,35.48,71.51
2010-06-07,105.489998,121.489998,98.540001,36.57,71.44
2010-06-08,106.620003,121.0,98.050003,33.700001,71.99
2010-06-09,106.050003,120.559998,97.940002,33.73,74.38
2010-06-10,109.150002,118.970001,96.190002,30.57,75.48
2010-06-11,109.68,120.010002,97.410004,28.790001,73.78
2010-06-14,109.510002,119.599998,96.910004,28.58,75.12
2010-06-15,112.0,120.989998,96.510002,25.870001,76.94
2010-06-16,111.959999,120.330002,97.059998,25.92,77.67
2010-06-17,112.139999,121.900002,97.849998,25.049999,76.79
2010-06-18,111.730003,122.830002,97.690002,23.950001,77.18
2010-06-21,111.410004,120.389999,97.410004,24.879999,77.82
2010-06-22,109.57,121.449997,98.57,27.049999,77.21
2010-06-23,109.230003,120.949997,99.239998,26.91,76.35
2010-06-24,107.419998,121.300003,98.650002,29.74,76.51
2010-06-25,107.870003,122.760002,99.050003,28.530001,78.86
2010-06-28,107.529999,121.089996,99.980003,29.0,78.25
2010-06-29,104.209999,121.269997,101.07,34.130001,75.94
2010-06-30,103.220001,121.68,101.75,34.540001,75.63
2010-07-01,102.760002,117.040001,101.599998,32.860001,72.95
2010-07-02,102.199997,118.489998,100.790001,30.120001,72.14
2010-07-06,102.870003,116.510002,101.620003,29.65,71.98
2010-07-07,106.110001,117.730003,100.43,26.84,74.07
2010-07-08,107.160004,117.209999,99.790001,25.709999,75.44
2010-07-09,107.959999,118.360001,99.220001,24.98,76.09
2010-07-12,108.029999,117.339996,99.18,24.43,74.95
2010-07-13,109.660004,118.360001,98.330002,24.559999,77.15
2010-07-14,109.650002,118.300003,99.32,24.889999,77.04
2010-07-15,109.68,118.230003,100.309998,25.139999,76.62
2010-07-16,106.660004,116.669998,100.800003,26.25,76.01
2010-07-19,107.290001,115.730003,100.18,25.969999,76.54
2010-07-20,108.480003,116.650002,100.330002,23.93,77.44
2010-07-21,107.07,115.849998,102.029999,25.639999,76.56
2010-07-22,109.459999,116.860001,100.849998,24.629999,79.3
2010-07-23,110.410004,116.089996,99.779999,23.469999,78.98
2010-07-26,111.559998,115.519997,99.610001,22.73,78.98
2010-07-27,111.550003,113.510002,98.650002,23.190001,77.5
2010-07-28,110.830002,113.779999,98.970001,24.25,76.99
2010-07-29,110.290001,114.290001,98.940002,24.129999,78.36
2010-07-30,110.269997,115.489998,100.480003,23.5,78.95
2010-08-02,112.760002,115.540001,98.75,22.01,81.34
2010-08-03,112.220001,115.989998,99.32,22.629999,82.55
2010-08-04,112.970001,116.720001,98.559998,22.209999,82.47
2010-08-05,112.849998,116.980003,99.019997,22.1,82.01
2010-08-06,112.389999,117.839996,100.099998,21.74,80.7
2010-08-09,112.989998,117.400002,99.730003,22.139999,81.48
2010-08-10,112.379997,117.730003,99.940002,22.370001,80.25
2010-08-11,109.300003,117.339996,101.279999,25.389999,78.02
2010-08-12,108.629997,118.769997,101.029999,25.73,75.74
2010-08-13,108.309998,118.739998,102.290001,26.24,75.39
2010-08-16,108.260002,119.730003,104.849998,26.1,75.24
2010-08-17,109.589996,119.75,104.25,24.33,75.77
2010-08-18,109.790001,120.220001,104.529999,24.59,75.42
2010-08-19,107.879997,120.389999,106.160004,26.440001,74.43
2010-08-20,107.529999,119.970001,106.040001,25.49,73.46
2010-08-23,107.120003,119.779999,106.059998,25.66,73.1
2010-08-24,105.529999,120.360001,107.760002,27.459999,71.63
2010-08-25,105.940002,121.360001,107.410004,26.700001,72.52
2010-08-26,105.230003,120.959999,108.419998,27.370001,73.36
2010-08-27,106.860001,121.010002,105.349998,24.450001,75.17
2010-08-30,105.309998,120.910004,107.370003,27.209999,74.7
2010-08-31,105.309998,122.080002,108.559998,26.049999,71.92
2010-09-01,108.459999,121.690002,106.0,23.889999,73.91
2010-09-02,109.470001,122.290001,104.879997,23.190001,75.02
2010-09-03,110.889999,121.860001,103.580002,21.309999,74.6
2010-09-07,109.639999,122.699997,105.699997,23.799999,74.09
2010-09-08,110.410004,122.709999,104.860001,23.25,74.67
2010-09-09,110.919998,121.559998,102.790001,22.809999,74.25
2010-09-10,111.480003,121.730003,102.32,21.99,76.45
2010-09-13,112.720001,121.620003,102.82,21.209999,77.19
2010-09-14,112.650002,124.019997,103.809998,21.559999,76.8
2010-09-15,113.080002,123.940002,102.269997,22.1,76.02
2010-09-16,113.050003,124.629997,101.260002,21.719999,74.57
2010-09-17,112.489998,124.540001,101.669998,22.01,73.66
2010-09-20,114.209999,124.870003,102.260002,21.5,74.86
2010-09-21,113.980003,126.010002,103.68,22.35,73.52
2010-09-22,113.419998,126.199997,104.610001,22.51,74.71
2010-09-23,112.5,126.300003,104.910004,23.870001,75.18
2010-09-24,114.82,126.690002,103.5,21.709999,76.49
2010-09-27,114.269997,126.720001,105.300003,22.540001,76.52
2010-09-28,114.669998,127.849998,106.019997,22.6,76.18
2010-09-29,114.470001,127.949997,105.580002,23.25,77.86
2010-09-30,114.129997,127.910004,105.510002,23.700001,79.97
2010-10-01,114.610001,128.910004,104.610001,22.5,81.58
2010-10-04,113.75,128.460007,104.879997,23.530001,81.47
2010-10-05,116.040001,130.990005,104.25,21.76,82.82
2010-10-06,116.029999,131.809998,105.559998,21.49,83.23
2010-10-07,115.889999,130.369995,104.68,21.559999,81.67
2010-10-08,116.540001,131.660004,104.220001,20.709999,82.66
2010-10-11,116.650002,132.289993,104.239998,18.959999,82.21
2010-10-12,117.010002,131.960007,103.209999,18.93,81.67
2010-10-13,117.919998,134.070007,103.050003,19.07,83.01
2010-10-14,117.459999,134.75,101.510002,19.879999,82.69
2010-10-15,117.699997,133.679993,100.269997,19.030001,81.25
2010-10-18,118.279999,134.279999,101.080002,19.09,83.08
2010-10-19,116.730003,130.110001,101.690002,20.629999,79.49
2010-10-20,117.870003,131.320007,101.910004,19.790001,81.77
2010-10-21,118.129997,129.470001,100.699997,19.27,80.56
2010-10-22,118.349998,129.729996,101.379997,18.780001,81.69
2010-10-25,118.699997,130.850006,101.669998,19.85,82.52
2010-10-26,118.720001,130.880005,100.099998,20.219999,82.55
2010-10-27,118.379997,129.520004,99.220001,20.709999,81.94
2010-10-28,118.400002,131.240005,99.489998,20.879999,82.18
2010-10-29,118.489998,132.619995,100.419998,21.200001,81.43
2010-11-01,118.529999,131.919998,99.669998,21.83,82.95
2010-11-02,119.470001,132.490005,100.980003,21.57,83.9
2010-11-03,119.949997,131.570007,98.919998,19.559999,84.69
2010-11-04,122.260002,136.029999,99.690002,18.52,86.49
2010-11-05,122.720001,136.380005,97.980003,18.26,86.85
2010-11-08,122.489998,137.779999,98.419998,18.290001,87.06
2010-11-09,121.610001,135.589996,96.25,19.08,86.72
2010-11-10,122.099998,137.240005,96.379997,18.469999,87.81
2010-11-11,121.639999,137.660004,96.330002,18.639999,87.81
2010-11-12,120.199997,133.690002,95.809998,20.610001,84.88
2010-11-15,120.029999,132.419998,93.809998,20.200001,84.86
2010-11-16,118.160004,130.970001,96.139999,22.58,82.34
2010-11-17,118.220001,130.380005,95.610001,21.76,80.44
2010-11-18,119.959999,132.089996,96.0,18.75,81.85
2010-11-19,120.290001,132.199997,96.589996,18.040001,81.51
2010-11-22,120.190002,133.479996,97.0,18.370001,81.74
2010-11-23,118.449997,134.410004,97.480003,20.629999,81.25
2010-11-24,120.199997,134.179993,95.739998,19.559999,83.86
2010-11-26,118.800003,133.110001,97.07,22.219999,83.76
2010-11-29,119.160004,133.509995,97.900002,21.530001,85.73
2010-11-30,118.489998,135.419998,98.410004,23.540001,84.11
2010-12-01,121.010002,135.380005,95.889999,21.360001,86.75
2010-12-02,122.559998,135.199997,95.639999,19.389999,88.0
2010-12-03,122.889999,138.070007,94.889999,18.01,89.19
2010-12-06,122.760002,139.110001,96.230003,18.02,89.38
2010-12-07,122.830002,136.5,94.169998,17.99,88.69
2010-12-08,123.279999,134.789993,93.260002,17.74,88.28
2010-12-09,123.760002,135.369995,93.720001,17.25,88.37
2010-12-10,124.480003,135.410004,93.150002,17.610001,87.79
2010-12-13,124.559998,136.050003,93.5,17.549999,88.61
2010-12-14,124.669998,136.179993,92.139999,17.610001,88.28
2010-12-15,124.099998,134.699997,90.940002,17.940001,88.62
2010-12-16,124.82,133.809998,91.57,17.389999,87.7
2010-12-17,124.300003,134.199997,93.239998,16.110001,88.02
2010-12-20,124.599998,135.110001,93.139999,16.41,88.81
2010-12-21,125.389999,135.320007,93.790001,16.49,89.82
2010-12-22,125.779999,135.050003,93.120003,15.45,90.48
2010-12-23,125.599998,134.660004,92.93,16.469999,91.51
2010-12-27,125.650002,135.020004,93.760002,17.67,91.0
2010-12-28,125.830002,137.220001,91.610001,17.52,91.49
2010-12-29,125.919998,137.710007,93.160004,17.280001,91.12
2010-12-30,125.720001,137.029999,93.089996,17.52,89.84
2010-12-31,125.75,138.720001,94.120003,17.75,91.38
2011-01-03,127.050003,138.0,93.410004,17.610001,91.55
2011-01-04,126.980003,134.75,93.519997,17.379999,89.38
2011-01-05,127.639999,134.369995,91.459999,17.02,90.3
2011-01-06,127.389999,133.830002,91.860001,17.4,88.38
2011-01-07,127.139999,133.580002,92.349998,17.139999,88.03
2011-01-10,126.980003,134.119995,92.849998,17.540001,89.25
2011-01-11,127.43,134.910004,92.330002,16.889999,91.11
2011-01-12,128.580002,135.460007,91.610001,16.24,91.86
2011-01-13,128.369995,134.050003,92.43,16.389999,91.4
2011-01-14,129.300003,132.690002,91.839996,15.46,91.54
2011-01-18,129.520004,133.429993,91.410004,15.87,91.38
2011-01-19,128.25,133.720001,92.07,17.309999,90.86
2011-01-20,128.080002,131.199997,90.800003,17.99,88.86
2011-01-21,128.369995,131.029999,91.519997,18.469999,89.11
2011-01-24,129.100006,130.360001,91.559998,17.65,87.87
2011-01-25,129.169998,130.100006,92.43,17.59,86.19
2011-01-26,129.669998,131.160004,91.029999,16.639999,87.33
2011-01-27,129.990005,127.93,91.440002,16.15,85.64
2011-01-28,127.720001,130.279999,91.919998,20.040001,89.34
2011-01-31,128.679993,129.869995,91.220001,19.530001,92.19
2011-02-01,130.740005,130.800003,90.449997,17.629999,90.77
2011-02-02,130.490005,130.449997,90.470001,17.299999,90.86
2011-02-03,130.779999,132.199997,89.720001,16.690001,90.54
2011-02-04,131.149994,131.660004,88.809998,15.93,89.03
2011-02-07,131.970001,131.679993,89.269997,16.280001,87.48
2011-02-08,132.570007,133.139999,88.449997,15.81,86.94
2011-02-09,132.270004,133.070007,89.220001,15.87,86.71
2011-02-10,132.320007,132.850006,88.190002,16.09,86.73
2011-02-11,133.110001,132.320007,89.459999,15.69,85.58
2011-02-14,133.429993,132.949997,89.519997,15.95,84.81
2011-02-15,133.009995,133.970001,89.919998,16.370001,84.32
2011-02-16,133.850006,134.100006,89.629997,16.719999,84.99
2011-02-17,134.25,135.039993,89.769997,16.59,86.36
2011-02-18,134.529999,135.410004,89.489998,16.43,86.2
2011-02-22,131.830002,136.289993,90.830002,20.799999,93.57
2011-02-23,131.020004,137.509995,91.160004,22.129999,98.1
2011-02-24,130.929993,136.479996,91.739998,21.32,97.28
2011-02-25,132.330002,137.380005,92.279999,19.219999,97.88
2011-02-28,133.149994,137.660004,92.400002,18.35,96.97
2011-03-01,130.929993,140.029999,92.370003,21.01,99.63
2011-03-02,131.210007,139.919998,90.949997,20.700001,102.23
2011-03-03,133.470001,138.089996,90.059998,18.6,101.91
2011-03-04,132.470001,139.350006,90.809998,19.059999,104.42
2011-03-07,131.429993,139.720001,90.230003,20.66,105.44
2011-03-08,132.580002,139.360001,89.68,19.82,105.02
2011-03-09,132.389999,139.410004,90.550003,20.219999,104.38
2011-03-10,129.940002,137.770004,92.07,21.879999,102.7
2011-03-11,130.839996,138.220001,91.550003,20.08,101.16
2011-03-14,130.050003,138.860001,91.510002,21.129999,101.19
2011-03-15,128.559998,136.270004,92.879997,24.32,97.18
2011-03-16,126.18,136.240005,93.93,29.4,97.98
2011-03-17,127.849998,136.970001,93.209999,26.370001,101.42
2011-03-18,127.760002,138.369995,93.459999,24.440001,101.07
2011-03-21,129.740005,139.139999,92.910004,20.610001,102.33
2011-03-22,129.289993,139.050003,93.220001,20.209999,104.0
2011-03-23,129.660004,140.339996,93.099998,19.17,105.75
2011-03-24,130.899994,139.220001,92.400002,18.0,105.6
2011-03-25,131.300003,139.259995,92.169998,17.91,105.4
2011-03-28,130.979996,138.539993,92.300003,19.440001,103.98
2011-03-29,131.860001,138.210007,91.589996,18.16,104.79
2011-03-30,132.770004,138.669998,92.32,17.709999,104.27
2011-03-31,132.589996,139.860001,92.129997,17.74,106.72
2011-04-01,133.149994,139.199997,92.190002,17.4,107.94
2011-04-04,133.259995,139.839996,92.290001,17.5,108.47
2011-04-05,133.240005,142.050003,91.919998,17.25,108.34
2011-04-06,133.660004,142.380005,90.540001,16.9,108.83
2011-04-07,133.320007,142.509995,90.360001,17.110001,110.3
2011-04-08,132.860001,143.660004,89.879997,17.870001,112.79
2011-04-11,132.460007,142.639999,89.959999,16.59,109.92
2011-04-12,131.470001,141.610001,90.93,17.09,106.25
2011-04-13,131.460007,141.899994,91.5,16.92,107.11
2011-04-14,131.559998,143.809998,91.43,16.27,108.11
2011-04-15,132.039993,145.050003,92.669998,15.32,109.66
2011-04-18,130.559998,145.929993,92.879997,16.959999,107.12
2011-04-19,131.309998,145.929993,93.279999,15.83,108.15
2011-04-20,133.100006,146.5,92.68,15.07,111.45
2011-04-21,133.779999,146.740005,92.599998,14.69,112.29
2011-04-25,133.639999,146.869995,92.949997,15.77,112.28
2011-04-26,134.789993,146.380005,93.849998,15.62,112.21
2011-04-27,135.669998,149.199997,92.889999,15.35,112.76
2011-04-28,136.110001,149.820007,93.599998,14.62,112.86
2011-04-29,136.429993,152.369995,93.889999,14.75,113.93
2011-05-02,136.220001,150.410004,93.639999,15.99,113.52
2011-05-03,135.729996,149.880005,94.169998,16.700001,111.05
2011-05-04,134.830002,147.729996,94.589996,17.08,109.24
2011-05-05,133.610001,143.470001,95.489998,18.200001,99.8
2011-05-06,134.199997,145.300003,95.07,18.4,97.18
2011-05-09,134.720001,147.380005,94.970001,17.16,102.55
2011-05-10,135.869995,147.899994,94.290001,15.91,103.88
2011-05-11,134.440002,146.539993,94.830002,16.950001,98.21
2011-05-12,135.080002,146.589996,94.230003,16.030001,98.97
2011-05-13,134.039993,145.630005,95.080002,17.07,99.65
2011-05-16,133.190002,145.369995,95.610001,18.24,97.37
2011-05-17,133.169998,144.740005,96.589996,17.549999,96.91
2011-05-18,134.360001,145.600006,95.309998,16.23,100.1
2011-05-19,134.679993,145.649994,95.269997,15.52,98.44
2011-05-20,133.610001,147.490005,95.32,17.43,99.49
2011-05-23,132.059998,147.830002,95.779999,18.27,97.7
2011-05-24,131.949997,148.589996,96.139999,17.82,99.59
2011-05-25,132.389999,148.580002,95.690002,17.07,101.32
2011-05-26,133.0,148.220001,96.510002,16.09,100.23
2011-05-27,133.509995,149.699997,96.470001,15.98,100.59
2011-05-31,134.899994,149.639999,96.690002,15.45,102.7
2011-06-01,131.869995,149.910004,97.639999,18.299999,100.29
2011-06-02,131.729996,149.5,95.779999,18.09,100.4
2011-06-03,130.419998,150.220001,96.330002,17.950001,100.22
2011-06-06,129.039993,150.479996,95.599998,18.49,99.01
2011-06-07,128.960007,150.419998,96.040001,18.07,99.09
2011-06-08,128.419998,149.809998,96.790001,18.790001,100.74
2011-06-09,129.399994,150.559998,96.400002,17.77,101.93
2011-06-10,127.599998,149.240005,97.139999,18.860001,99.29
2011-06-13,127.699997,147.770004,96.650002,19.610001,97.3
2011-06-14,129.320007,148.669998,95.190002,18.26,99.37
2011-06-15,127.019997,149.119995,96.919998,21.32,94.81
2011-06-16,127.300003,148.970001,97.360001,22.73,94.95
2011-06-17,127.050003,149.940002,96.900002,21.85,93.01
2011-06-20,127.699997,150.029999,97.019997,19.99,93.26
2011-06-21,129.449997,150.759995,96.589996,18.860001,93.4
2011-06-22,128.669998,150.990005,96.650002,18.52,95.41
2011-06-23,128.300003,148.339996,97.389999,19.290001,91.02
2011-06-24,126.809998,146.259995,96.980003,21.1,91.16
2011-06-27,127.940002,145.729996,95.650002,20.559999,90.61
2011-06-28,129.610001,146.240005,94.879997,19.17,92.89
2011-06-29,130.720001,147.179993,94.25,17.27,94.77
2011-06-30,131.970001,146.0,94.099998,16.52,95.42
2011-07-01,133.919998,144.929993,93.629997,15.87,94.94
2011-07-05,133.809998,147.630005,93.839996,16.059999,96.89
2011-07-06,133.970001,148.910004,94.32,16.34,96.65
2011-07-07,135.360001,149.149994,94.040001,15.95,98.67
2011-07-08,134.399994,150.25,95.370003,15.95,96.2
2011-07-11,131.970001,151.589996,96.800003,18.389999,95.15
2011-07-12,131.399994,152.770004,97.129997,19.870001,97.43
2011-07-13,131.839996,154.139999,97.400002,19.91,98.05
2011-07-14,130.929993,154.539993,96.010002,20.799999,95.69
2011-07-15,131.690002,155.199997,96.169998,19.530001,97.24
2011-07-18,130.610001,156.570007,95.239998,20.950001,95.93
2011-07-19,132.729996,154.660004,97.220001,19.209999,97.5
2011-07-20,132.649994,156.020004,96.07,19.09,98.14
2011-07-21,134.490005,154.830002,95.330002,17.559999,99.13
2011-07-22,134.580002,156.119995,96.050003,17.52,99.87
2011-07-25,133.830002,157.339996,95.0,19.35,99.2
2011-07-26,133.330002,157.770004,95.650002,20.23,99.59
2011-07-27,130.600006,157.190002,95.660004,22.98,97.4
2011-07-28,130.220001,157.320007,96.019997,23.74,97.44
2011-07-29,129.330002,158.289993,97.919998,25.25,95.7
2011-08-01,128.779999,157.720001,98.580002,23.66,94.89
2011-08-02,125.489998,161.520004,101.540001,24.790001,93.79
2011-08-03,126.169998,161.490005,101.739998,23.379999,91.93
2011-08-04,120.260002,160.639999,105.360001,31.66,86.63
2011-08-05,120.080002,161.75,102.32,32.0,86.88
2011-08-08,112.260002,167.119995,105.550003,48.0,81.31
2011-08-09,117.480003,168.610001,105.870003,35.060001,79.3
2011-08-10,112.290001,174.580002,109.019997,42.990002,82.89
2011-08-11,117.330002,170.75,103.519997,39.0,85.72
2011-08-12,118.120003,169.970001,105.57,36.360001,85.38
2011-08-15,120.620003,171.800003,104.5,31.870001,87.88
2011-08-16,119.589996,173.919998,106.230003,32.849998,86.65
2011-08-17,119.669998,174.419998,108.089996,31.58,87.58
2011-08-18,114.510002,177.720001,110.309998,42.669998,82.38
2011-08-19,112.639999,179.949997,111.199997,43.049999,82.26
2011-08-22,112.730003,184.589996,110.919998,42.439999,84.12
2011-08-23,116.440002,177.669998,109.389999,36.27,85.44
2011-08-24,118.080002,171.649994,106.279999,35.900002,85.16
2011-08-25,116.279999,172.360001,107.43,39.759998,85.3
2011-08-26,117.970001,177.470001,108.489998,35.59,85.37
2011-08-29,121.360001,173.889999,106.989998,32.279999,87.27
2011-08-30,121.68,179.100006,108.709999,32.889999,88.9
2011-08-31,122.220001,177.720001,107.029999,31.620001,88.81
2011-09-01,120.940002,177.869995,108.970001,31.82,88.93
2011-09-02,117.849998,183.240005,112.510002,33.919998,86.45
2011-09-06,116.989998,182.899994,113.68,37.0,86.02
2011-09-07,120.290001,177.080002,111.510002,33.380001,89.34
2011-09-08,119.040001,181.809998,112.510002,34.32,89.05
2011-09-09,115.919998,180.699997,113.709999,38.52,87.24
2011-09-12,116.669998,176.669998,113.830002,38.59,88.19
2011-09-13,117.739998,178.539993,112.209999,36.91,90.21
2011-09-14,119.370003,177.210007,113.160004,34.599998,88.91
2011-09-15,121.43,174.399994,111.43,31.969999,89.4
2011-09-16,121.519997,176.029999,112.239998,30.98,87.96
2011-09-19,120.309998,173.309998,114.379997,32.73,85.7
2011-09-20,120.169998,175.779999,114.860001,32.860001,86.89
2011-09-21,116.629997,173.589996,118.660004,37.32,85.92
2011-09-22,112.860001,169.050003,123.120003,41.349998,80.51
